trip_id,service_id,route_id,trip_headsign,trip_short_name,direction_id,shape_id
1132_1000001_4_15_152300,3,4,1er Mai,,1,2533425114923629
1136_1000012_A_VE.PG_111400,32,A,La Pardieu Gare,,0,2533425114923570
1165_1000002_26_5_130300,1,26,ROYAT Pl. Allard,,0,2533425114923650
1142_1000013_B_2_104900,24,B,AULNAT St Exupéry,,1,2533425114923562
1165_1000002_36PS.PH_080000,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
925_1000002_9_5_110000,1,9,Trémonteix Paul Eychart,,0,2533425114923636
925_1000002_10_4_094000,1,10,Zone des Gravanches,,1,2533425114923601
1142_1000013_B_1_104900,24,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_08VA.BA_190600,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
925_1000002_03GC.AR_121200,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1023_1000007_A_VE.PG_223200,35,A,La Pardieu Gare,,0,2533425114923570
925_1000002_08VA.BA_113300,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1142_1000013_B_JV.RA_155400,24,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_3_5_064300,2,3,ROMAGNAT La Gazelle,,0,2533425114923581
1132_1000001_4_13_055100,3,4,Trémonteix Charcot,,1,2533425114923583
1123_1000003_B_1_181200,2,B,ROYAT Pl. Allard,,0,2533425114923561
946_1000002_C_CA.DC_130800,1,C,DURTOL Clinique,,0,2533425114923565
1136_1000012_A_PG.VE_174100,32,A,Les Vergnes,,1,2533425114923567
1163_1000001_26_7_151000,3,26,ROYAT Pl. Allard,,0,2533425114923651
946_1000002_C_CA.DC_144900,1,C,DURTOL Clinique,,0,2533425114923565
925_1000002_05RP.GA_130000,1,5,Gaillard,,1,2533425114923590
1123_1000003_B_RA.JV_191100,2,B,Jules Verne,,1,2533425114923564
925_1000002_12RS.PI_184500,1,12,Les Pistes,,1,2533425114923609
1132_1000001_4_15_154800,3,4,1er Mai,,1,2533425114923629
925_1000002_4_13_164900,1,4,Trémonteix Charcot,,1,2533425114923583
1142_1000013_B_1_140300,24,B,ROYAT Pl. Allard,,0,2533425114923561
1107_1000003_A_PG.VE_151100,36,A,Les Vergnes,,1,2533425114923567
1123_1000003_B_1_140100,2,B,ROYAT Pl. Allard,,0,2533425114923561
1142_1000013_B_JV.RA_123900,24,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_21_6_070100,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1163_1000001_42BE.BA_194100,3,42,BEAUMONT Collège Molière,,0,2533425114923673
988_1000008_A_PG.VE_152300,33,A,Les Vergnes,,1,2533425114923567
925_1000002_21_6_175100,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_23_1_140800,3,23,"COURNON Plan d'Eau",,1,2533425114923620
925_1000002_5_5_094000,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
925_1000002_10_7_141900,1,10,BLANZAT Clos St Vincent,,0,2533425114923604
925_1000002_12PI.RS_141900,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1165_1000002_L31_1_124500,1,L31,Parc SNCF,,1,2533425114923646
1156_1000003_40_1_095000,6,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1163_1000001_27LF.RG_142200,3,27,ROMAGNAT Gergovia,,0,2533425114923638
1023_1000007_A_PG.VE_084000,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_B_2_071500,23,B,AULNAT St Exupéry,,1,2533425114923562
946_1000002_C_DC.CA_205800,1,C,COURNON Allier,,1,2533425114923566
1123_1000003_B_1_115400,2,B,ROYAT Pl. Allard,,0,2533425114923561
1017_1000001_C_CA.DC_075000,23,C,DURTOL Clinique,,0,2533425114923565
946_1000002_C_DC.CA_184200,1,C,COURNON Allier,,1,2533425114923566
946_1000002_C_DC.CA_185000,1,C,COURNON Allier,,1,2533425114923566
886_1000007_L42_10_133500,5,L42,Arthur Rimbaud,,1,2533425114923775
1163_1000001_40_2_140000,3,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1132_1000001_9_5_135500,3,9,Trémonteix Paul Eychart,,0,2533425114923636
887_1000004_L45_10_171500,9,L45,Charade,,1,2533425114923780
883_1000001_L53_4_180500,9,L53,Rond-Point de St Bonnet,,1,2533425114923766
1023_1000007_A_PG.VE_072200,10,A,Les Vergnes,,1,2533425114923567
925_1000002_03AR.GC_162900,1,3,GERZAT Champfleuri,,1,2533425114923571
1163_1000001_28_8_073400,3,28,GERZAT Donnavignat,,1,2533425114923659
1163_1000001_42BA.BE_161000,4,42,CEYRAT La Beaumière,,1,2533425114923672
1163_1000001_27LL.RO_163400,3,27,ROMAGNAT Opme,,0,2533425114923653
1163_1000001_27LL.RO_164900,3,27,ROMAGNAT Opme,,0,2533425114923653
1017_1000001_C_DC.CA_135400,26,C,COURNON Allier,,1,2533425114923566
1163_1000001_NP_BC.AR_131000,4,N-P,AUBIÈRE Pl. des Ramacles,,1,2533425114923689
887_1000004_L45_11_161300,9,L45,ROYAT AvanC-Breuil,,1,2533425114923781
887_1000004_L48_5_173500,9,L48,Salins Pasteur,,1,2533425114923794
925_1000002_08VA.BA_193800,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1132_1000001_10_6_084800,3,10,Tamaris,,0,2533425114923603
1023_1000007_A_PG.VE_145900,3,A,Les Vergnes,,1,2533425114923567
925_1000002_13QC.HC_170300,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1163_1000001_40_2_122000,3,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1165_1000002_27LF.RG_121500,1,27,ROMAGNAT Gergovia,,0,2533425114923638
1165_1000002_26_5_180100,1,26,ROYAT Pl. Allard,,0,2533425114923650
1136_1000012_A_2_163100,32,A,Les Vergnes,,1,2533425114923568
1017_1000001_B_JV.RA_075700,23,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_03AR.GC_100300,3,3,GERZAT Champfleuri,,1,2533425114923571
946_1000002_B_RA.JV_171800,1,B,Jules Verne,,1,2533425114923564
1107_1000003_A_VE.PG_175800,36,A,La Pardieu Gare,,0,2533425114923570
925_1000002_23CP.LL_122300,1,23,Lycée La Fayette,,0,2533425114923621
925_1000002_12PI.RS_155600,1,12,ROMAGNAT Les Sports,,0,2533425114923608
925_1000002_4_15_124700,1,4,1er Mai,,1,2533425114923629
1017_1000001_C_DC.CA_085000,23,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_VE.PG_202300,30,A,La Pardieu Gare,,0,2533425114923570
1115_1000003_03GC.AR_134600,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1165_1000002_L28_1_104500,1,L28,DURTOL Clinique,,0,2533425114923676
925_1000002_10_6_090600,1,10,Tamaris,,0,2533425114923603
1017_1000001_C_DC.CA_160100,23,C,COURNON Allier,,1,2533425114923566
946_1000002_C_CA.DC_120400,1,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_34CG.CP_081200,3,34,LE CENDRE Pandières,,0,2533425114923662
1132_1000001_4_7_084300,3,4,BEAUMONT Pont de Boisséjour,,0,2533425114923632
883_1000001_L47_2_180000,9,L47,Kepler,,1,2533425114923752
1163_1000001_36PH.PS_065500,3,36,Faculté,,0,2533425114923640
1115_1000003_4_13_193700,2,4,Trémonteix Charcot,,1,2533425114923583
988_1000008_A_VE.PG_174200,33,A,La Pardieu Gare,,0,2533425114923570
1165_1000002_26_3_092500,1,26,CEYRAT Mairie,,1,2533425114923649
946_1000002_C_CA.DC_092100,1,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_B_2_145800,24,B,AULNAT St Exupéry,,1,2533425114923562
946_1000002_C_DC.CA_092700,1,C,COURNON Allier,,1,2533425114923566
883_1000001_L42_7_171000,9,L42,Vaures,,1,2533425114923731
1163_1000001_36PH.PS_121900,3,36,Faculté,,0,2533425114923640
988_1000008_A_VE.PG_071900,31,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_VE.PG_080000,2,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_23CP.LL_170200,3,23,Lycée La Fayette,,0,2533425114923621
1163_1000001_41_1_094000,3,41,ROYAT Pl. Allard,,0,2533425114923644
1163_1000001_27RG.LF_140300,3,27,Lycée La Fayette,,1,2533425114923639
1132_1000001_21_5_070700,3,21,Lycée La Fayette,,0,2533425114923575
1165_1000002_31_1_094700,1,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
883_1000001_L54_2_071900,10,L54,Lycée René Descartes,,0,2533425114923767
1115_1000003_21_7_123400,2,21,Lycée La Fayette,,0,2533425114923577
925_1000002_10_5_113500,1,10,BLANZAT Clos St Vincent,,0,2533425114923602
946_1000002_B_RA.JV_065600,1,B,Jules Verne,,1,2533425114923564
1163_1000001_27RG.LF_101800,3,27,Lycée La Fayette,,1,2533425114923639
1132_1000001_13_4_100600,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1115_1000003_21_8_115200,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923578
1165_1000002_27LF.RG_180700,1,27,ROMAGNAT Gergovia,,0,2533425114923638
1017_1000001_C_DC.CA_115200,23,C,COURNON Allier,,1,2533425114923566
1165_1000002_36PH.PS_125200,1,36,Faculté,,0,2533425114923640
1163_1000001_36PH.PS_070800,3,36,Faculté,,0,2533425114923640
1017_1000001_B_2_180400,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_08BA.VA_180600,1,8,Vallières,,0,2533425114923594
1115_1000003_9_3_121500,2,9,Trémonteix Paul Eychart,,0,2533425114923587
886_1000007_L48_1_071700,19,L48,Lycée Pierre Boulanger,,0,2533425114923790
1165_1000002_26_1_083400,1,26,CEYRAT Fontimbert,,1,2533425114923648
1163_1000001_40_1_133300,3,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
897_1000002_L40_11_121000,13,L40,Grassette,,1,2533425114923706
887_1000004_L48_1_081700,17,L48,Lycée Pierre Boulanger,,0,2533425114923790
887_1000004_L49_1_085000,17,L49,EREA,,0,2533425114923796
1163_1000001_38_2_092300,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
1023_1000007_A_1_195200,10,A,Les Vergnes,,1,2533425114923567
925_1000002_10_1_194300,1,10,Jules Verne,,1,2533425114923598
1017_1000001_C_DC.CA_044900,7,C,COURNON Allier,,1,2533425114923566
1017_1000001_C_CA.DC_071500,23,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_08BA.VA_110500,3,8,Vallières,,0,2533425114923594
925_1000002_4_9_123000,1,4,CEYRAT Libération,,0,2533425114923634
925_1000002_4_9_133000,1,4,CEYRAT Libération,,0,2533425114923634
1163_1000001_27LL.RO_123200,3,27,ROMAGNAT Opme,,0,2533425114923653
1163_1000001_27LL.RO_130700,3,27,ROMAGNAT Opme,,0,2533425114923653
1130_1000011_A_PG.VE_154900,34,A,Les Vergnes,,1,2533425114923567
1132_1000001_13QC.MC_124900,3,13,Maison de la Culture,,0,2533425114923618
1132_1000001_05RP.GA_124600,3,5,Gaillard,,1,2533425114923590
1132_1000001_10_6_175100,3,10,Tamaris,,0,2533425114923603
1132_1000001_24BC.CH_100400,3,24,Champratel,,0,2533425114923623
1163_1000001_41_2_091500,3,41,CHU G. Montpied,,1,2533425114923645
1017_1000001_B_2_123100,23,B,AULNAT St Exupéry,,1,2533425114923562
1115_1000003_03AR.VI_214500,2,3,Les Vignes,,1,2533425114923572
1142_1000013_C_DC.CA_181400,24,C,COURNON Allier,,1,2533425114923566
925_1000002_21_6_194900,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
925_1000002_12PI.RS_060200,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1017_1000001_C_DC.CA_145100,27,C,COURNON Allier,,1,2533425114923566
1132_1000001_10_1_080500,3,10,Jules Verne,,1,2533425114923598
1017_1000001_B_JV.RA_190300,23,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_13_5_125400,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1163_1000001_38_2_073900,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
1132_1000001_03AR.GC_064500,3,3,GERZAT Champfleuri,,1,2533425114923571
1165_1000002_27LF.RG_152500,1,27,ROMAGNAT Gergovia,,0,2533425114923638
1023_1000007_A_VE.PG_103800,10,A,La Pardieu Gare,,0,2533425114923570
925_1000002_23CP.LL_155700,1,23,Lycée La Fayette,,0,2533425114923621
1132_1000001_21_6_212200,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1017_1000001_C_CA.DC_134300,23,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_B_RA.JV_160000,24,B,Jules Verne,,1,2533425114923564
1136_1000012_A_1_082400,32,A,Les Vergnes,,1,2533425114923567
1130_1000011_A_CH.PG_134900,34,A,La Pardieu Gare,,0,2533425114923569
1136_1000012_A_VE.PG_085100,32,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_10_2_183200,3,10,Zone des Gravanches,,1,2533425114923599
925_1000002_24BC.CH_103600,1,24,Champratel,,0,2533425114923623
1023_1000007_A_1_183000,3,A,Les Vergnes,,1,2533425114923567
946_1000002_C_DC.CA_131800,1,C,COURNON Allier,,1,2533425114923566
1142_1000013_C_DC.CA_152200,24,C,COURNON Allier,,1,2533425114923566
1163_1000001_36PS.PH_165400,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1132_1000001_13_4_150700,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1017_1000001_B_1_153300,3,B,ROYAT Pl. Allard,,0,2533425114923561
1123_1000003_B_RA.JV_073900,2,B,Jules Verne,,1,2533425114923564
1136_1000012_A_VE.PG_070900,32,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_4_6_064600,3,4,CEYRAT Libération,,0,2533425114923584
1115_1000003_9_4_083800,2,9,LEMPDES Le Pontel,,1,2533425114923588
1163_1000001_L32_2_174200,3,L32,"LES MARTRES D'ARTIÈRE École",,1,2533425114923685
1136_1000012_A_VE.PG_130300,32,A,La Pardieu Gare,,0,2533425114923570
1156_1000003_L31_1_172700,2,L31,Parc SNCF,,1,2533425114923646
988_1000008_A_CH.PG_121800,33,A,La Pardieu Gare,,0,2533425114923569
946_1000002_C_CA.DC_102900,1,C,DURTOL Clinique,,0,2533425114923565
925_1000002_13QC.HC_102900,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1115_1000003_4_6_145600,2,4,CEYRAT Libération,,0,2533425114923584
1130_1000011_A_PG.VE_134800,34,A,Les Vergnes,,1,2533425114923567
1136_1000012_A_PG.VE_105300,32,A,Les Vergnes,,1,2533425114923567
1136_1000012_A_VE.PG_154500,32,A,La Pardieu Gare,,0,2533425114923570
1156_1000003_36PH.PS_084000,2,36,Faculté,,0,2533425114923640
1165_1000002_L28_1_180400,1,L28,DURTOL Clinique,,0,2533425114923676
946_1000002_C_DC.CA_073400,1,C,COURNON Allier,,1,2533425114923566
1142_1000013_B_RA.JV_104000,24,B,Jules Verne,,1,2533425114923564
1132_1000001_13_5_175500,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_13PH.HC_143700,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1132_1000001_24BC.CH_170700,3,24,Champratel,,0,2533425114923623
1132_1000001_13QC.MC_122000,3,13,Maison de la Culture,,0,2533425114923618
1017_1000001_C_CA.DC_201300,3,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_31_1_075100,3,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
1136_1000012_A_VE.PG_165200,32,A,La Pardieu Gare,,0,2533425114923570
1023_1000007_A_PG.VE_093000,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_7_142500,3,10,BLANZAT Clos St Vincent,,0,2533425114923604
1130_1000011_A_VE.PG_194400,34,A,La Pardieu Gare,,0,2533425114923570
1142_1000013_B_1_142100,24,B,ROYAT Pl. Allard,,0,2533425114923561
925_1000002_21_5_114000,1,21,Lycée La Fayette,,0,2533425114923575
946_1000002_C_DC.CA_111500,1,C,COURNON Allier,,1,2533425114923566
925_1000002_4_13_173500,1,4,Trémonteix Charcot,,1,2533425114923583
1123_1000003_C_DC.CA_204700,2,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_VE.PG_090500,10,A,La Pardieu Gare,,0,2533425114923570
883_1000001_L38_1_083000,10,L38,Collège Joliot Curie,,0,2533425114923701
1165_1000002_27LF.RG_082500,1,27,ROMAGNAT Gergovia,,0,2533425114923638
1163_1000001_L28_2_080300,7,L28,ARGNAT Le Mas,,1,2533425114923677
946_1000002_B_RA.JV_151200,1,B,Jules Verne,,1,2533425114923564
1136_1000012_A_PG.VE_154300,32,A,Les Vergnes,,1,2533425114923567
925_1000002_4_13_102500,1,4,Trémonteix Charcot,,1,2533425114923583
1163_1000001_36PS.PH_132500,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
925_1000002_08BA.VA_191500,1,8,Vallières,,0,2533425114923594
925_1000002_08VA.BA_090200,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1165_1000002_42BA.AR_171400,1,42,CEYRAT Arténium,,1,2533425114923691
1165_1000002_37_1_150000,1,37,PÉRIGNAT-ÈS-ALLIER La Garde,,0,2533425114923664
883_1000001_L44_2_080100,10,L44,Collège St Exupéry,,0,2533425114923739
1163_1000001_40_1_183300,3,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
886_1000007_L46_4_124500,5,L46,Laschamps Église,,1,2533425114923747
1132_1000001_08VA.BA_192800,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1163_1000001_27RG.LF_072400,3,27,Lycée La Fayette,,1,2533425114923639
1132_1000001_9_6_070800,3,9,LEMPDES La Rochelle,,1,2533425114923637
1017_1000001_C_DC.CA_170600,23,C,COURNON Allier,,1,2533425114923566
925_1000002_05RP.RA_154000,1,5,ROYAT Pl. Allard,,1,2533425114923591
925_1000002_12PI.RS_201300,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1132_1000001_5_5_194100,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
1163_1000001_40_1_160300,3,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1136_1000012_A_VE.PG_090900,32,A,La Pardieu Gare,,0,2533425114923570
925_1000002_9_6_140800,1,9,LEMPDES La Rochelle,,1,2533425114923637
1017_1000001_B_2_181700,23,B,AULNAT St Exupéry,,1,2533425114923562
1107_1000003_A_VE.PG_184100,36,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_PG.VE_105400,2,A,Les Vergnes,,1,2533425114923567
1156_1000003_40_2_151700,6,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1132_1000001_4_13_123700,3,4,Trémonteix Charcot,,1,2533425114923583
1017_1000001_C_DC.CA_165200,26,C,COURNON Allier,,1,2533425114923566
1123_1000003_C_DC.CA_072300,2,C,COURNON Allier,,1,2533425114923566
946_1000002_C_DC.CA_120300,1,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_PG.VE_165200,3,A,Les Vergnes,,1,2533425114923567
1163_1000001_31_2_124300,3,31,Champratel,,0,2533425114923661
1017_1000001_B_JV.RA_115300,23,B,ROYAT Pl. Allard,,0,2533425114923563
1017_1000001_B_1_094500,23,B,ROYAT Pl. Allard,,0,2533425114923561
1017_1000001_B_1_165600,23,B,ROYAT Pl. Allard,,0,2533425114923561
1165_1000002_27RG.LF_125800,1,27,Lycée La Fayette,,1,2533425114923639
1132_1000001_4_13_134100,3,4,Trémonteix Charcot,,1,2533425114923583
1156_1000003_41_1_155000,6,41,ROYAT Pl. Allard,,0,2533425114923644
1023_1000007_A_PG.VE_134700,10,A,Les Vergnes,,1,2533425114923567
1163_1000001_36PS.PH_062000,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
925_1000002_24_3_124600,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
925_1000002_08VA.BA_122800,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1132_1000001_24BC.CH_190600,3,24,Champratel,,0,2533425114923623
1017_1000001_B_1_071300,23,B,ROYAT Pl. Allard,,0,2533425114923561
988_1000008_A_VE.PG_110900,31,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_08VA.BA_134600,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1023_1000007_A_VE.PG_220200,35,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_L28_1_155900,3,L28,DURTOL Clinique,,0,2533425114923676
925_1000002_13QC.HC_132000,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1132_1000001_08VA.BA_142600,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1156_1000003_27LF.RG_090600,2,27,ROMAGNAT Gergovia,,0,2533425114923638
1132_1000001_24BC.CH_130100,3,24,Champratel,,0,2533425114923623
1123_1000003_B_JV.RA_094800,2,B,ROYAT Pl. Allard,,0,2533425114923563
1017_1000001_C_CA.DC_123000,23,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_4_13_213500,3,4,Trémonteix Charcot,,1,2533425114923583
925_1000002_5_5_193600,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1017_1000001_B_2_131700,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_13QC.HC_152300,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1107_1000003_A_CH.PG_043200,2,A,La Pardieu Gare,,0,2533425114923569
1163_1000001_38_2_084500,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
1115_1000003_5_4_165500,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1136_1000012_A_PG.VE_094200,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_03GC.AR_063600,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1156_1000003_40_1_172000,6,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1115_1000003_9_4_121800,2,9,LEMPDES Le Pontel,,1,2533425114923588
1163_1000001_36PS.PH_102500,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1132_1000001_13_6_192000,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923613
1163_1000001_38_2_122300,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
1163_1000001_L33_2_171200,3,L33,Gare de RIOM,,1,2533425114923687
1017_1000001_C_CA.DC_145500,23,C,DURTOL Clinique,,0,2533425114923565
946_1000002_B_1_182800,1,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_13PH.HC_083800,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1132_1000001_10_3_084600,3,10,Jules Verne,,1,2533425114923600
1132_1000001_9_5_143600,3,9,Trémonteix Paul Eychart,,0,2533425114923636
1132_1000001_21_6_113800,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1130_1000011_A_VE.PG_133500,34,A,La Pardieu Gare,,0,2533425114923570
925_1000002_23CP.LL_145500,1,23,Lycée La Fayette,,0,2533425114923621
925_1000002_05RP.RA_175000,1,5,ROYAT Pl. Allard,,1,2533425114923591
925_1000002_23_1_201400,1,23,"COURNON Plan d'Eau",,1,2533425114923620
925_1000002_21_5_161900,1,21,Lycée La Fayette,,0,2533425114923575
1023_1000007_A_VE.PG_130200,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_03GC.AR_071500,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
925_1000002_12RS.PI_090700,1,12,Les Pistes,,1,2533425114923609
925_1000002_4_9_190700,1,4,CEYRAT Libération,,0,2533425114923634
1132_1000001_05RP.GA_134300,3,5,Gaillard,,1,2533425114923590
1163_1000001_31_1_192000,3,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
1165_1000002_42BE.BA_125500,1,42,BEAUMONT Collège Molière,,0,2533425114923673
1123_1000003_B_2_201700,2,B,AULNAT St Exupéry,,1,2533425114923562
995_1000009_A_2_134400,37,A,Les Vergnes,,1,2533425114923568
995_1000009_A_2_144600,37,A,Les Vergnes,,1,2533425114923568
1136_1000012_A_VE.PG_170500,32,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_13PH.HC_122500,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1023_1000007_A_1_130400,10,A,Les Vergnes,,1,2533425114923567
925_1000002_03AR.VI_133500,1,3,Les Vignes,,1,2533425114923572
1156_1000003_27LF.RG_104900,2,27,ROMAGNAT Gergovia,,0,2533425114923638
988_1000008_A_PG.VE_102700,31,A,Les Vergnes,,1,2533425114923567
1017_1000001_B_2_102300,23,B,AULNAT St Exupéry,,1,2533425114923562
1165_1000002_42BA.AR_131200,1,42,CEYRAT Arténium,,1,2533425114923691
1107_1000003_A_VE.PG_172100,36,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_12PI.RS_183500,3,12,ROMAGNAT Les Sports,,0,2533425114923608
1165_1000002_26_5_144200,1,26,ROYAT Pl. Allard,,0,2533425114923650
1165_1000002_36PH.PS_120000,1,36,Faculté,,0,2533425114923640
988_1000008_A_VE.PG_120700,33,A,La Pardieu Gare,,0,2533425114923570
988_1000008_A_VE.PG_122000,31,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_224700,22,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_2_063800,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_9_5_101900,1,9,Trémonteix Paul Eychart,,0,2533425114923636
883_1000001_L42_4_075200,10,L42,Collège Mortaix,,0,2533425114923728
1132_1000001_24_3_152700,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1132_1000001_9_6_092000,3,9,LEMPDES La Rochelle,,1,2533425114923637
1142_1000013_B_JV.RA_142400,24,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_9_6_081200,3,9,LEMPDES La Rochelle,,1,2533425114923637
